"id","mimnumber","pid"
"6942","268300","209"
"6943","268300","4787"
"6944","268300","4788"
"6945","268300","4789"
"6946","268300","150"
"6947","268300","4790"
"6948","268300","155"
"6949","268300","4791"
"6950","268300","700"
"6951","268300","4792"
"6952","268300","1902"
"6953","268300","210"
"6954","268300","798"
"6955","268300","4793"
"6956","268300","1238"
"6957","268300","602"
"6958","268300","4794"
"6959","268300","3274"
"6960","268300","4795"
"6961","268300","1127"
"6962","268300","223"
"6963","268300","374"
"6964","268300","12"
"6965","268300","4796"
"6966","268300","281"
"6967","268300","282"
"6968","268300","173"
"6969","268300","4797"
"6970","268300","1138"
"6971","268300","295"
"6972","268300","4798"
"6973","268300","4799"
"6974","268300","4800"
"6975","268300","175"
"6976","268300","4801"
"6977","268300","4802"
"6978","268300","4803"
"6979","268300","4471"
"6980","268300","4804"
"6981","268300","4805"
"6982","268300","644"
"6983","268300","4806"
"6984","268300","4807"
"6985","268300","4808"
"6986","268300","4809"
"6987","268300","1152"
"6988","268300","811"
"6989","268300","4810"
"6990","268300","882"
"6991","268300","4811"
"6992","268300","4812"
"6993","268300","666"
"6994","268300","4813"
"6995","268300","4814"
"6996","268300","4815"
"6997","268300","1380"
"6998","268300","4816"
"6999","268300","387"
"7000","268300","4817"
"7001","268300","237"
"7002","268300","4818"
"7003","268300","4819"
"7004","268300","4820"
"7005","268300","4821"
"7006","268300","2948"
"7007","268300","4822"
"7008","268300","4823"
"7009","268305","139"
"7010","268305","4824"
"7011","268305","150"
"7012","268305","2316"
"7013","268305","1535"
"7014","268305","1671"
"7015","268305","374"
"7016","268305","4825"
"7017","268305","223"
"7018","268305","4826"
"7019","268305","4827"
"7020","268305","4828"
"7021","268305","4829"
"7022","268305","4830"
"7023","268305","4831"
"7024","268305","4832"
"7025","268305","4833"
"7026","268305","4834"
"7027","268305","553"
"7028","268305","4835"
"7029","268305","4836"
"7030","268305","4837"
"7031","268305","4838"
"7032","268305","4839"
"7033","268305","4840"
"7034","268305","4841"
"7035","268305","4842"
"7036","268305","4843"
"7037","268305","4844"
"7038","268305","4845"
"7039","268305","4846"
"7040","268305","3949"
"7041","268305","303"
"7042","268305","4847"
"7043","268305","4848"
"7044","268305","4849"
"7045","268305","4850"
"7046","268305","4851"
"7047","268305","4852"
"7048","268305","4853"
"7049","268305","4854"
"7050","268305","4855"
"7051","268305","4856"
"7052","268305","4857"
"7053","268305","3802"
"7054","268305","181"
"7055","268305","4858"
"7056","268305","4859"
"7057","268305","4860"
"7058","268310","4861"
"7059","268310","4862"
"7060","268310","1057"
"7061","268310","4863"
"7062","268310","4864"
"7063","268310","4865"
"7064","268310","4866"
"7065","268310","4867"
"7066","268310","4868"
"7067","268310","4869"
"7068","268310","797"
"7069","268310","4870"
"7070","268310","4871"
"7071","268310","4872"
"7072","268310","602"
"7073","268310","4873"
"7074","268310","4874"
"7075","268310","4875"
"7076","268310","4876"
"7077","268310","4877"
"7078","268310","4878"
"7079","268310","4879"
"7080","268310","4880"
"7081","268310","4881"
"7082","268310","4882"
"7083","268310","974"
"7084","268310","4883"
"7085","268310","4884"
"7086","268310","4885"
"7087","268310","4886"
"7088","268310","4887"
"7089","268310","4888"
"7090","268310","4889"
"7091","268310","4890"
"7092","268310","4891"
"7093","268310","4892"
"7094","268310","1860"
"7095","268310","4893"
"7096","268310","4894"
"7097","268310","4895"
"7098","268310","4896"
"7099","268310","4897"
"7100","268310","4898"
"7101","268310","4899"
"7102","268310","234"
"7103","268310","301"
"7104","268310","4900"
"7105","268310","4901"
"7106","268310","4902"
"7107","268310","2679"
"7108","268310","4903"
"7109","268310","4904"
"7110","268310","4905"
"7111","268310","4906"
"7112","268310","4907"
"7113","268310","4908"
"7114","268310","4909"
"7115","268310","4910"
"7116","268310","4911"
"7117","268310","4912"
"7118","268310","4913"
"7119","268310","4914"
"7120","268310","4915"
"7121","268310","4916"
"7122","268310","4917"
"7123","268310","181"
"7124","268310","4918"
"7125","268310","4919"
"7126","268310","4920"
"7127","268400","139"
"7128","268400","966"
"7129","268400","842"
"7130","268400","4921"
"7131","268400","210"
"7132","268400","211"
"7133","268400","274"
"7134","268400","1239"
"7135","268400","4922"
"7136","268400","4923"
"7137","268400","11"
"7138","268400","4924"
"7139","268400","4925"
"7140","268400","4926"
"7141","268400","4927"
"7142","268400","4511"
"7143","268400","293"
"7144","268400","175"
"7145","268400","1249"
"7146","268400","4928"
"7147","268400","4929"
"7148","268400","4930"
"7149","268400","4931"
"7150","268400","4932"
"7151","268400","4933"
"7152","268400","4846"
"7153","268400","403"
"7154","268400","404"
"7155","268400","3802"
"7156","268400","4934"
"7157","268400","4935"
"7158","268400","4936"
"7159","268400","4937"
"7160","268400","4938"
"7161","268400","4939"
"7162","268400","4940"
"7163","268400","1380"
"7164","268400","2135"
"7165","268400","4941"
"7166","268400","4942"
"7167","268400","4093"
"7168","268400","4943"
"7169","268400","4944"
"7170","268400","4945"
"7171","269000","139"
"7172","269000","90"
"7173","269000","145"
"7174","269000","209"
"7175","269000","797"
"7176","269000","4946"
"7177","269000","4792"
"7178","269000","3274"
"7179","269000","1127"
"7180","269000","172"
"7181","269000","928"
"7182","269000","4947"
"7183","269000","4948"
"7184","269000","4949"
"7185","269000","4950"
"7186","269000","811"
"7187","269000","4951"
"7188","269000","4952"
"7189","269000","1380"
"7190","269000","181"
"7191","269000","184"
"7192","269000","4819"
"7193","269000","4953"
"7194","269150","1488"
"7195","269150","1056"
"7196","269150","4954"
"7197","269150","4955"
"7198","269150","965"
"7199","269150","4956"
"7200","269150","590"
"7201","269150","4957"
"7202","269150","150"
"7203","269150","4791"
"7204","269150","4958"
"7205","269150","155"
"7206","269150","163"
"7207","269150","1850"
"7208","269150","1602"
"7209","269150","974"
"7210","269150","12"
"7211","269150","281"
"7212","269150","4959"
"7213","269150","4960"
"7214","269150","2062"
"7215","269150","3504"
"7216","269150","3245"
"7217","269150","4440"
"7218","269150","295"
"7219","269150","4961"
"7220","269150","681"
"7221","269150","3934"
"7222","269150","4962"
"7223","269150","4963"
"7224","269150","4964"
"7225","269150","4965"
"7226","269150","4801"
"7227","269150","234"
"7228","269150","4966"
"7229","269150","4514"
"7230","269150","4967"
"7231","269150","4968"
"7232","269150","928"
"7233","269150","4969"
"7234","269150","4970"
"7235","269150","4971"
"7236","269150","4972"
"7237","269150","3549"
"7238","269150","4973"
"7239","269150","4974"
"7240","269150","4975"
"7241","269150","383"
"7242","269150","4976"
"7243","269150","1151"
"7244","269150","4977"
"7245","269150","665"
"7246","269150","4978"
"7247","269150","4979"
"7248","269150","4980"
"7249","269150","4981"
"7250","269150","4982"
"7251","269150","813"
"7252","269150","4983"
"7253","269150","387"
"7254","269150","184"
"7255","269150","4984"
"7256","269150","999"
"7257","269150","4985"
"7258","269150","564"
"7259","269150","1618"
"7260","269150","4986"
"7261","269150","4987"
"7262","269150","4988"
"7263","269150","4989"
"7264","269150","4990"
"7265","269250","3331"
"7266","269250","4991"
"7267","269250","4992"
"7268","269250","223"
"7269","269250","12"
"7270","269250","622"
"7271","269250","4993"
"7272","269250","4994"
"7273","269250","3789"
"7274","269250","4995"
"7275","269250","4996"
"7276","269250","4997"
"7277","269250","4998"
"7278","269250","4999"
"7279","269250","5000"
"7280","269250","882"
"7281","269250","5001"
"7282","269250","5002"
"7283","269250","122"
"7284","269250","5003"
"7285","269250","5004"
"7286","269400","5005"
"7287","269400","213"
"7288","269400","798"
"7289","269400","211"
"7290","269400","5006"
"7291","269400","5007"
"7292","269400","5008"
"7293","269400","1237"
"7294","269400","210"
"7295","269400","5009"
"7296","269400","5010"
"7297","269500","5011"
"7298","269500","5012"
"7299","269500","5013"
"7300","269500","842"
"7301","269500","590"
"7302","269500","5014"
"7303","269500","155"
"7304","269500","4958"
"7305","269500","2128"
"7306","269500","461"
"7307","269500","5015"
"7308","269500","372"
"7309","269500","5016"
"7310","269500","5017"
"7311","269500","5018"
"7312","269500","5019"
"7313","269500","5020"
"7314","269500","5021"
"7315","269500","5022"
"7316","269500","5023"
"7317","269500","5024"
"7318","269500","5025"
"7319","269500","5026"
"7320","269500","5027"
"7321","269500","5028"
"7322","269500","5029"
"7323","269500","5030"
"7324","269500","5031"
"7325","269500","5032"
"7326","269500","5033"
"7327","269500","5034"
"7328","269500","5035"
"7329","269500","5036"
"7330","269500","5037"
"7331","269500","5038"
"7332","269500","5039"
"7333","269700","5040"
"7334","269700","5041"
"7335","269700","5042"
"7336","269700","5043"
"7337","269700","699"
"7338","269700","752"
"7339","269700","5044"
"7340","269700","1860"
"7341","269700","126"
"7342","269700","5045"
"7343","269700","3137"
"7344","269700","5046"
"7345","269700","979"
"7346","269700","5047"
"7347","269700","5048"
"7348","269700","5049"
"7349","269700","296"
"7350","269700","5050"
"7351","269700","5051"
"7352","269700","856"
"7353","269700","5052"
"7354","269700","5053"
"7355","269700","714"
"7356","269700","715"
"7357","269700","716"
"7358","269700","1982"
"7359","269700","5054"
"7360","269700","5055"
"7361","269700","5056"
"7362","269700","2007"
"7363","269700","454"
"7364","269700","5057"
"7365","269700","5058"
"7366","269700","5059"
"7367","269700","947"
"7368","269700","5060"
"7369","269700","5061"
"7370","269700","3149"
"7371","269700","5062"
"7372","269840","270"
"7373","269840","5063"
"7374","269840","5064"
"7375","269840","126"
"7376","269840","979"
"7377","269840","897"
"7378","269840","5065"
"7379","269840","5066"
"7380","269840","5067"
"7381","269840","5068"
"7382","269840","5069"
"7383","269840","5070"
"7384","269840","5071"
"7385","269840","5072"
"7386","269840","5073"
"7387","269840","5074"
"7388","269840","5075"
"7389","269840","5076"
"7390","269880","139"
"7391","269880","5077"
"7392","269880","5078"
"7393","269880","90"
"7394","269880","2103"
"7395","269880","5079"
"7396","269880","209"
"7397","269880","591"
"7398","269880","590"
"7399","269880","272"
"7400","269880","699"
"7401","269880","219"
"7402","269880","5080"
"7403","269880","369"
"7404","269880","1239"
"7405","269880","1718"
"7406","269880","218"
"7407","269880","7"
"7408","269880","3274"
"7409","269880","5081"
"7410","269880","4467"
"7411","269880","5082"
"7412","269880","4532"
"7413","269880","1244"
"7414","269880","1068"
"7415","269880","302"
"7416","269880","301"
"7417","269880","5083"
"7418","269880","5084"
"7419","269880","811"
"7420","269880","5085"
"7421","269880","5086"
"7422","269880","5087"
"7423","269880","36"
"7424","269880","847"
"7425","269880","5088"
"7426","269880","5089"
"7427","269880","945"
"7428","269880","5090"
"7429","269880","5091"
"7430","269920","270"
"7431","269920","1843"
"7432","269920","5092"
"7433","269920","5093"
"7434","269920","370"
"7435","269920","154"
"7436","269920","372"
"7437","269920","5094"
"7438","269920","5095"
"7439","269920","374"
"7440","269920","614"
"7441","269920","5096"
"7442","269920","5097"
"7443","269920","5098"
"7444","269920","126"
"7445","269920","979"
"7446","269920","16"
"7447","269920","23"
"7448","269920","5099"
"7449","269920","5000"
"7450","269920","5100"
"7451","269920","5101"
"7452","269920","5102"
"7453","269920","181"
"7454","269920","183"
"7455","269920","184"
"7456","269920","237"
"7457","269920","564"
"7458","269920","2091"
"7459","269920","5103"
"7460","269920","5104"
"7461","269920","5105"
"7462","269920","5106"
"7463","269920","132"
"7464","269920","5107"
"7465","269920","5108"
"7466","269921","5109"
"7467","269921","1843"
"7468","269921","591"
"7469","269921","5110"
"7470","269921","150"
"7471","269921","1973"
"7472","269921","370"
"7473","269921","155"
"7474","269921","5111"
"7475","269921","162"
"7476","269921","5112"
"7477","269921","5113"
"7478","269921","5114"
"7479","269921","5115"
"7480","269921","4440"
"7481","269921","3200"
"7482","269921","126"
"7483","269921","979"
"7484","269921","5116"
"7485","269921","634"
"7486","269921","5117"
"7487","269921","5118"
"7488","269921","671"
"7489","269921","2726"
"7490","269921","181"
"7491","269921","184"
"7492","269921","5119"
"7493","269921","5120"
"7494","269921","5121"
"7495","270100","90"
"7496","270100","804"
"7497","270100","5122"
"7498","270100","282"
"7499","270100","281"
"7500","270100","348"
"7501","270100","5123"
"7502","270100","5124"
"7503","270100","5125"
"7504","270200","139"
"7505","270200","5126"
"7506","270200","3054"
"7507","270200","5127"
"7508","270200","1952"
"7509","270200","5128"
"7510","270200","5129"
"7511","270200","5130"
"7512","270200","5131"
"7513","270200","5132"
"7514","270200","4370"
"7515","270200","27"
"7516","270200","5133"
"7517","270200","5134"
"7518","270200","5135"
"7519","270200","5136"
"7520","270200","1419"
"7521","270200","999"
"7522","270200","387"
"7523","270200","184"
"7524","270200","5137"
"7525","270200","5138"
"7526","270200","5139"
"7527","270200","5140"
"7528","270300","139"
"7529","270300","244"
"7530","270300","5141"
"7531","270300","5142"
"7532","270300","5143"
"7533","270300","5144"
"7534","270300","5145"
"7535","270300","5146"
"7536","270300","5147"
"7537","270300","5148"
"7538","270300","5149"
"7539","270300","1596"
"7540","270300","5150"
"7541","270300","5151"
"7542","270300","5152"
"7543","270400","139"
"7544","270400","5153"
"7545","270400","270"
"7546","270400","145"
"7547","270400","209"
"7548","270400","3745"
"7549","270400","150"
"7550","270400","797"
"7551","270400","154"
"7552","270400","370"
"7553","270400","218"
"7554","270400","155"
"7555","270400","274"
"7556","270400","1602"
"7557","270400","5154"
"7558","270400","223"
"7559","270400","5155"
"7560","270400","5156"
"7561","270400","5157"
"7562","270400","2110"
"7563","270400","282"
"7564","270400","281"
"7565","270400","5158"
"7566","270400","173"
"7567","270400","2190"
"7568","270400","5159"
"7569","270400","2394"
"7570","270400","193"
"7571","270400","3202"
"7572","270400","5160"
"7573","270400","1065"
"7574","270400","295"
"7575","270400","1141"
"7576","270400","294"
"7577","270400","681"
"7578","270400","3247"
"7579","270400","5161"
"7580","270400","175"
"7581","270400","1147"
"7582","270400","234"
"7583","270400","5162"
"7584","270400","4114"
"7585","270400","5163"
"7586","270400","5164"
"7587","270400","638"
"7588","270400","5165"
"7589","270400","1414"
"7590","270400","451"
"7591","270400","1151"
"7592","270400","3949"
"7593","270400","5166"
"7594","270400","4199"
"7595","270400","4451"
"7596","270400","5167"
"7597","270400","5168"
"7598","270400","1262"
"7599","270400","5169"
"7600","270400","3527"
"7601","270400","5170"
"7602","270400","5171"
"7603","270400","387"
"7604","270400","184"
"7605","270400","5172"
"7606","270400","5173"
"7607","270400","237"
"7608","270400","5174"
"7609","270400","5175"
"7610","270400","5176"
"7611","270400","5177"
"7612","270400","788"
"7613","270400","5178"
"7614","270400","2214"
"7615","270400","1166"
"7616","270400","5179"
"7617","270400","5180"
"7618","270400","5181"
"7619","270420","5182"
"7620","270420","5183"
"7621","270420","5184"
"7622","270420","5185"
"7623","270420","5186"
"7624","270420","155"
"7625","270420","5187"
"7626","270420","5188"
"7627","270420","1555"
"7628","270420","5189"
"7629","270420","5190"
"7630","270420","5191"
"7631","270420","5192"
"7632","270420","5193"
"7633","270420","5194"
"7634","270420","5195"
"7635","270420","5196"
"7636","270420","5197"
"7637","270420","5198"
"7638","270420","5199"
"7639","270420","5200"
"7640","270420","5201"
"7641","270420","122"
"7642","270450","139"
"7643","270450","5202"
"7644","270450","90"
"7645","270450","549"
"7646","270450","145"
"7647","270450","5203"
"7648","270450","5204"
"7649","270450","5110"
"7650","270450","162"
"7651","270450","167"
"7652","270450","5205"
"7653","270450","323"
"7654","270450","5206"
"7655","270450","301"
"7656","270450","811"
"7657","270450","1474"
"7658","270450","847"
"7659","270450","5207"
"7660","270450","5208"
"7661","270450","5209"
"7662","270450","5210"
"7663","270450","5211"
"7664","270450","240"
"7665","270550","5212"
"7666","270550","5213"
"7667","270550","372"
"7668","270550","5214"
"7669","270550","5215"
"7670","270550","5216"
"7671","270550","1645"
"7672","270550","3887"
"7673","270550","5217"
"7674","270550","5218"
"7675","270550","5219"
"7676","270550","5220"
"7677","270550","5221"
"7678","270550","999"
"7679","270550","1001"
"7680","270550","5222"
"7681","270550","1428"
"7682","270550","5223"
"7683","270550","516"
"7684","270550","1000"
"7685","270550","5224"
"7686","270550","5225"
"7687","270550","5226"
"7688","270550","5227"
"7689","270550","5228"
"7690","270550","5229"
"7691","270550","5230"
"7692","270550","5231"
"7693","270550","5232"
"7694","270550","5233"
"7695","270550","2751"
"7696","270550","1470"
"7697","270550","5234"
"7698","270550","5235"
"7699","270550","5236"
"7700","270685","1645"
"7701","270685","5237"
"7702","270685","516"
"7703","270685","1000"
"7704","270685","5238"
"7705","270685","5239"
"7706","270685","5240"
"7707","270685","5241"
"7708","270685","5242"
"7709","270685","5243"
"7710","270685","3162"
"7711","270685","5244"
"7712","270685","5245"
"7713","270685","5246"
"7714","270685","5247"
"7715","270685","2268"
"7716","270685","5248"
"7717","270685","5249"
"7718","270700","5250"
"7719","270700","5251"
"7720","270700","2159"
"7721","270700","3413"
"7722","270700","5252"
"7723","270700","5215"
"7724","270700","1296"
"7725","270700","5253"
"7726","270700","1645"
"7727","270700","5254"
"7728","270700","5255"
"7729","270700","5256"
"7730","270700","5237"
"7731","270700","516"
"7732","270700","1000"
"7733","270700","4588"
"7734","270700","5257"
"7735","270700","1001"
"7736","270700","3181"
"7737","270700","509"
"7738","270700","5258"
"7739","270700","387"
"7740","270700","4986"
"7741","270700","5259"
"7742","270700","5260"
"7743","270700","3171"
"7744","270700","2473"
"7745","270700","5261"
"7746","270700","5262"
"7747","270700","572"
"7748","270700","5263"
"7749","270700","1773"
"7750","270750","4677"
"7751","270750","2612"
"7752","270750","209"
"7753","270750","3863"
"7754","270750","5264"
"7755","270750","5265"
"7756","270750","5266"
"7757","270750","5267"
"7758","270750","5268"
"7759","270750","5256"
"7760","270750","516"
"7761","270750","1000"
"7762","270750","5269"
"7763","270750","5270"
"7764","270750","5271"
"7765","270750","5272"
"7766","270800","5273"
"7767","270800","1187"
"7768","270800","1192"
"7769","270800","5274"
"7770","270800","5275"
"7771","270800","1296"
"7772","270800","5276"
"7773","270800","5255"
"7774","270800","5256"
"7775","270800","5277"
"7776","270800","5237"
"7777","270800","516"
"7778","270800","1000"
"7779","270800","1001"
"7780","270800","2173"
"7781","270800","5278"
"7782","270800","1118"
"7783","270800","5279"
"7784","270800","5280"
"7785","270800","5281"
"7786","270800","5282"
"7787","270800","1773"
"7788","270800","5283"
"7789","270800","5284"
"7790","270960","5285"
"7791","270960","5286"
"7792","270960","5287"
"7793","270960","5288"
"7794","270960","5289"
"7795","270970","5290"
"7796","270970","5291"
"7797","270970","5292"
"7798","271150","5293"
"7799","271150","5294"
"7800","271150","5295"
"7801","271150","5296"
"7802","271150","2234"
"7803","271150","2211"
"7804","271150","5297"
"7805","271150","5298"
"7806","271150","5299"
"7807","271150","5300"
"7808","271150","5301"
"7809","271245","458"
"7810","271245","5302"
"7811","271245","1794"
"7812","271245","372"
"7813","271245","2291"
"7814","271245","5303"
"7815","271245","461"
"7816","271245","5304"
"7817","271245","5305"
"7818","271245","899"
"7819","271245","1777"
"7820","271245","5306"
"7821","271245","509"
"7822","271245","3077"
"7823","271245","5307"
"7824","271245","1475"
"7825","271245","183"
"7826","271245","5308"
"7827","271245","575"
"7828","271245","1100"
"7829","271245","5309"
"7830","271245","4578"
"7831","271245","5310"
"7832","271245","5311"
"7833","271245","1102"
"7834","271245","5312"
"7835","271245","4629"
"7836","271245","5313"
"7837","271245","5314"
"7838","271245","5315"
"7839","271245","5316"
"7840","271245","5317"
"7841","271245","5318"
"7842","271245","3379"
"7843","271245","5319"
"7844","271245","5320"
"7845","271245","5321"
"7846","271245","2473"
"7847","271245","5322"
"7848","271245","5323"
"7849","271245","5324"
"7850","271245","5325"
"7851","271245","5326"
"7852","271245","1773"
"7853","271245","5327"
"7854","271400","353"
"7855","271400","5328"
"7856","271400","5329"
"7857","271400","5330"
"7858","271400","5331"
"7859","271400","266"
"7860","271400","5332"
"7861","271400","5333"
"7862","271400","5334"
"7863","271640","5335"
"7864","271640","5202"
"7865","271640","5336"
"7866","271640","4992"
"7867","271640","591"
"7868","271640","209"
"7869","271640","700"
"7870","271640","5337"
"7871","271640","7"
"7872","271640","5338"
"7873","271640","1717"
"7874","271640","4958"
"7875","271640","5339"
"7876","271640","5340"
"7877","271640","5341"
"7878","271640","4699"
"7879","271640","12"
"7880","271640","281"
"7881","271640","282"
"7882","271640","3355"
"7883","271640","171"
"7884","271640","1928"
"7885","271640","5342"
"7886","271640","1333"
"7887","271640","1335"
"7888","271640","302"
"7889","271640","5343"
"7890","271640","5344"
"7891","271640","925"
"7892","271640","1249"
"7893","271640","5345"
"7894","271640","5346"
"7895","271640","5347"
"7896","271640","5348"
"7897","271640","5349"
"7898","271640","5350"
"7899","271640","5351"
"7900","271640","634"
"7901","271640","5352"
"7902","271640","5353"
"7903","271640","5354"
"7904","271640","5355"
"7905","271640","638"
"7906","271640","5165"
"7907","271640","5356"
"7908","271640","1682"
"7909","271640","5357"
"7910","271640","5358"
"7911","271640","3797"
"7912","271640","5359"
"7913","271640","5360"
"7914","271640","5361"
"7915","271640","5362"
"7916","271640","5363"
"7917","271640","1688"
"7918","271640","1258"
"7919","271640","5364"
"7920","271640","5365"
"7921","271640","5366"
"7922","271640","5367"
"7923","271640","1086"
"7924","271640","5368"
"7925","271640","5369"
"7926","271640","5370"
"7927","271640","665"
"7928","271640","328"
"7929","271640","1545"
"7930","271640","1262"
"7931","271640","5371"
"7932","271640","5372"
"7933","271640","5373"
"7934","271640","5374"
"7935","271640","5375"
"7936","271640","5376"
"7937","271640","3483"
"7938","271640","3027"
"7939","271640","5377"
"7940","271640","183"
"7941","271640","5378"
"7942","271640","5379"
"7943","271665","5380"
"7944","271665","966"
"7945","271665","4992"
"7946","271665","209"
"7947","271665","700"
"7948","271665","155"
"7949","271665","1328"
"7950","271665","163"
"7951","271665","5381"
"7952","271665","374"
"7953","271665","5382"
"7954","271665","5383"
"7955","271665","5384"
"7956","271665","5385"
"7957","271665","5386"
"7958","271665","5387"
"7959","271665","5388"
"7960","271665","5389"
"7961","271665","2035"
"7962","271665","5115"
"7963","271665","379"
"7964","271665","1247"
"7965","271665","5390"
"7966","271665","1332"
"7967","271665","5391"
"7968","271665","5392"
"7969","271665","5393"
"7970","271665","5394"
"7971","271665","5344"
"7972","271665","5395"
"7973","271665","5396"
"7974","271665","634"
"7975","271665","25"
"7976","271665","5397"
"7977","271665","1870"
"7978","271665","5165"
"7979","271665","1344"
"7980","271665","5398"
"7981","271665","5399"
"7982","271665","2929"
"7983","271665","5400"
"7984","271665","5401"
"7985","271665","5402"
"7986","271665","5403"
"7987","271665","1348"
"7988","271665","5404"
"7989","271665","5405"
"7990","271665","4688"
"7991","271665","5406"
"7992","271665","5407"
"7993","271665","5408"
"7994","271665","5409"
"7995","271665","385"
"7996","271665","5410"
"7997","271665","181"
"7998","271665","5411"
"7999","271665","183"
"8000","271665","3027"
"8001","271700","139"
"8002","271700","5412"
"8003","271700","590"
"8004","271700","272"
"8005","271700","977"
"8006","271700","5413"
"8007","271700","22"
"8008","271700","5414"
"8009","271700","5415"
"8010","271700","1071"
"8011","271700","5416"
"8012","271700","5417"
"8013","271700","5418"
"8014","271700","5419"
"8015","271700","5420"
"8016","271700","5421"
"8017","271700","1375"
"8018","271700","4688"
"8019","271700","5422"
"8020","271700","5423"
"8021","271700","5424"
"8022","271700","5425"
"8023","271700","5426"
"8024","271700","5427"
"8025","271700","5428"
"8026","271700","5429"
"8027","271700","5430"
"8028","271700","5431"
"8029","271900","5432"
"8030","271900","5433"
"8031","271900","458"
"8032","271900","461"
"8033","271900","372"
"8034","271900","460"
"8035","271900","5434"
"8036","271900","5435"
"8037","271900","4984"
"8038","271900","5436"
"8039","271900","5437"
"8040","271900","5438"
"8041","271900","3957"
"8042","271900","5439"
"8043","271900","5440"
"8044","271900","5441"
"8045","271900","5442"
"8046","271900","5443"
"8047","271900","5444"
"8048","271900","5445"
"8049","271930","270"
"8050","271930","5446"
"8051","271930","461"
"8052","271930","1277"
"8053","271930","5447"
"8054","271930","467"
"8055","271930","5448"
"8056","271930","999"
"8057","271930","535"
"8058","271930","5449"
"8059","271930","387"
"8060","271930","5450"
"8061","271930","5451"
"8062","271930","5452"
"8063","271930","5453"
"8064","271980","2291"
"8065","271980","5454"
"8066","271980","507"
"8067","271980","5455"
"8068","271980","1474"
"8069","271980","5456"
"8070","271980","387"
"8071","271980","183"
"8072","271980","5457"
"8073","271980","509"
"8074","271980","184"
"8075","271980","2453"
"8076","271980","4577"
"8077","271980","2452"
"8078","271980","4578"
"8079","271980","5458"
"8080","271980","1283"
"8081","271980","5459"
"8082","271980","5460"
"8083","271980","1028"
"8084","271980","5461"
"8085","271980","5462"
"8086","271980","5463"
"8087","271980","789"
"8088","271980","5464"
"8089","271980","5465"
"8090","271980","5466"
"8091","271980","5467"
"8092","271980","5468"
"8093","271980","5469"
"8094","271980","3050"
"8095","271980","242"
"8096","272200","139"
"8097","272200","5470"
"8098","272200","591"
"8099","272200","5471"
"8100","272200","2708"
"8101","272200","965"
"8102","272200","5472"
"8103","272200","5473"
"8104","272200","2159"
"8105","272200","164"
"8106","272200","126"
"8107","272200","979"
"8108","272200","981"
"8109","272200","5474"
"8110","272200","5475"
"8111","272200","5476"
"8112","272200","885"
"8113","272200","2603"
"8114","272200","846"
"8115","272200","2470"
"8116","272200","387"
"8117","272200","237"
"8118","272200","509"
"8119","272200","5477"
"8120","272200","999"
"8121","272200","478"
"8122","272200","564"
"8123","272200","1102"
"8124","272200","1653"
"8125","272200","1287"
"8126","272200","5478"
"8127","272200","5479"
"8128","272200","5480"
"8129","272200","5481"
"8130","272200","5482"
"8131","272200","5483"
"8132","272300","5484"
"8133","272300","5485"
"8134","272300","5486"
"8135","272300","34"
"8136","272300","5487"
"8137","272300","5488"
"8138","272300","1033"
"8139","272300","5489"
"8140","272300","3997"
"8141","272300","184"
"8142","272300","509"
"8143","272300","181"
"8144","272300","5490"
"8145","272300","5491"
"8146","272300","5492"
"8147","272300","5493"
"8148","272300","5494"
"8149","272430","5495"
"8150","272430","5496"
"8151","272430","5497"
"8152","272430","5498"
"8153","272430","5499"
"8154","272430","209"
"8155","272430","3863"
"8156","272430","2412"
"8157","272430","150"
"8158","272430","5500"
"8159","272430","5501"
"8160","272430","9"
"8161","272430","5502"
"8162","272430","1243"
"8163","272430","5503"
"8164","272430","374"
"8165","272430","5504"
"8166","272430","608"
"8167","272430","5505"
"8168","272430","5506"
"8169","272430","12"
"8170","272430","4486"
"8171","272430","1603"
"8172","272430","553"
"8173","272430","634"
"8174","272430","1071"
"8175","272430","2807"
"8176","272430","812"
"8177","272430","5507"
"8178","272430","5508"
"8179","272430","5509"
"8180","272430","3802"
"8181","272430","5510"
"8182","272430","5511"
"8183","272430","5512"
"8184","272430","5513"
"8185","272430","5514"
"8186","272430","4984"
"8187","272430","2744"
"8188","272430","5515"
"8189","272430","5516"
"8190","272430","5517"
"8191","272430","5518"
"8192","272430","3999"
"8193","272430","888"
"8194","272430","5519"
"8195","272430","5520"
"8196","272430","5521"
"8197","272430","5522"
"8198","272430","5523"
"8199","272440","5202"
"8200","272440","90"
"8201","272440","142"
"8202","272440","145"
"8203","272440","841"
"8204","272440","5524"
"8205","272440","5525"
"8206","272440","5526"
"8207","272440","5527"
"8208","272440","4958"
"8209","272440","461"
"8210","272440","5528"
"8211","272440","162"
"8212","272440","277"
"8213","272440","5529"
"8214","272440","3275"
"8215","272440","610"
"8216","272440","5530"
"8217","272440","5531"
"8218","272440","5532"
"8219","272440","282"
"8220","272440","5533"
"8221","272440","175"
"8222","272440","5534"
"8223","272440","5535"
"8224","272440","5536"
"8225","272440","3283"
"8226","272440","5537"
"8227","272440","5538"
"8228","272440","5539"
"8229","272440","5540"
"8230","272440","5541"
"8231","272440","387"
"8232","272440","184"
"8233","272440","5542"
"8234","272440","5543"
"8235","272440","1102"
"8236","272440","5544"
"8237","272440","5545"
"8238","272440","5546"
"8239","272460","5547"
"8240","272460","5548"
