10 11 12 13 一穴 三分之一 三叉神经 三层 三支 三角肌 三骶动 上动 上后锯肌 上唇 上唇支 上唇系带 上斜肌 上方 上有 上直肌 上瞼 上端 上腹 上部 上頜 上頜动 上頜支 上颌 上颌骨 下一穴 下內方 下动 下唇 下层 下支 下斜肌 下方 下有 下直肌 下瞼 下神经 下端 下缘 下腺中 下部 下頜 下頜支 下颌 下颌支 下颌神经 下颌角 两侧 两穴 中侧 中动 中后 中央 中层 中斜角肌 中有 中间 中间支 为拇内 为眼 为股 为脛神 主动脉弓 主干 之上 之中 之处 之外 之间 乙状结肠 乳头 二头 二腹肌 交叉点 交感干 交感神经 交界 交界处 从手 会厌 会合 会阴 会阴神经 伴行 伸肌 伸长 位置 侧动 侧后方 侧端 侧缘 侧肌中 侧腕 侧角 停止 入皮 內侧 內外 內缘 內踝 八和八 关节支 关节窝 关节腔 其下 其内 其示部 内侧头 内侧支 内侧皮支 内侧缘 内侧面 内动 内外 内收 内斜 内槽 内测 内直肌 内眦 内眦动脉 内端 内缘 内踝前动脉 内部 冈上肌 冈下窝 冈下肌 凹陷 出处 分为 分布 分歧 切迹 到达 前动 前支 前方 前皮支 前端 前缘 前臂 前臂内侧皮神经 前臂外侧皮神经 前臂骨 前锯肌 副动 副神经 劝脉 动有 动眼神经 动脉 动脉网 动静 动静脉 十一 十二 十字韧带 升支 半腱肌 半膜肌 及旋股 及眶 及第 及肱动 及腕 及足 及趾跖侧 及面 发出 口轮匝肌 可及 右侧 右当 各一横 同下 同大赫 后侧 后动 后支 后方 后缘 后腹 后部 后面 向下 吻合 和椎动 咬肌 咬肌神经 喉门 喙肱肌 四掌 回流 固有 在外 在手 坐骨神经 基底 基突 壁动 外上髁 外下部 外为 外侧头 外侧支 外侧束 外侧沟 外侧皮支 外侧缘 外动 外壁 外展 外支 外斜 外方 外直肌 外缘 外肌 外踝 大圆肌 大收肌 大趾外 大隐静脉 头上 头半棘肌 头夹肌 头最长肌 头静脉 夹脊 孔处 小指展肌 小肠 小脑延髓池 小腿 小腿三头肌 小趾 小隐静脉 尖处 尖端 尺侧 尺侧上副动脉 尺侧腕伸肌 尺侧腕屈肌 尺动 尺动脉 尺神经 尺神经手背支 尺神经沟 尺返 尺骨 尺骨茎突 尾神经 尾骨 层为 层有 屈指 屈肌 展肌 属支 崆迁 左侧 左右 左当 左边 布有尺 布有臂 布有骼 帽状腱膜 干处 平面 幽门部 底动 底部 廉穴 延续 弓间 当拇短 当肘 当肝 当肱动 当额动 形成 心上 总动 手掌 手背 手背静脉网 拇展 拇展肌 拇指 拇收肌 拇短伸肌腱 拇短展肌 拇肌 拇长伸肌 拇长伸肌腱 拇长屈肌 拇长展肌 指伸肌腱 指及 指处 指屈 指总深 指掌 指掌侧固有动脉 指掌侧固有神经 指掌侧总动脉 指掌侧总神经 指浅 指浅屈肌 指深屈肌 指甲 指纤维鞘 指背动脉 指背神经 指节 掌侧 掌背动脉 掌腱膜 掌长肌 掌骨 掌骨间 接触 提肌 握中 支內侧 支及 支处 支布 支本 收肌 斜方肌 新明 方有 方肌 方肌中 方肌止 旋前圆肌 旋前方肌 旋后 旋后肌 旋股 旋股内侧动脉 旋股外侧动脉 旋肱 旋肱后动脉 旋骼 无名 最深 最长肌 有小腿 有屈 有旋 有旋股 有旋肱 有眶 有股 有肱动 有脛后 有腕 有腹 有臂 有舌动 有足 有静 有面 有頦动 有颈外 有额 有额动 有骨间 有骶尾间 末支 末梢 末梢神经 末端 本干 束中 来自 枕动 枕动脉 枕大 枕大神经 枕小神经 枕骨 桡侧 桡侧副动脉 桡侧腕屈肌 桡侧腕长伸肌 桡动 桡动脉 桡神经 桡骨 梨状孔 梨状肌 棘上韧带 棘突 棘间 棘间韧带 椎下 椎骨 横动 横头 横突 横突间 横纹 横结肠 橈动 止点 止部 正中 正中神经 正当 每穴 比目鱼肌 气管 沟处 泪腺 泪腺神经 浅动 浅层 浅支 浅筋膜 浅部 浅静脉 海绵体 涉及 深为 深动 深向 深屈 深支 深横肌 深神经 深部 深面 混合 滑液鞘 滑车 滑车上神经 滑车下神经 滑车神经 犬齿 环枕后 甲状腺 甲状腺上动脉 甲状腺下动脉 甲状舌骨肌 甲状软骨 皮下 皮下组织 皮支 皮神 皮神经 皮肤 皱眉肌 盲肠 直下 直系 相应 眉间 眶上动脉 眶上神经 眶下孔 眶下神经 眶下缘 眶支 眼动 眼球 眼神经 眼轮匝肌 睑内侧韧带 短伸肌 短肌 神经 神经丛 神经分 神经及 神经支 神经本 神经纤维 神经节 移行 稍后 穴位 穿支 穿过 窝部 第1肋 第2肋 第一 第一肋 第七 第三 第九 第二 第二支 第二肋 第五 第八 第六 第十 第十一 第十二 第四 筋膜 筛前神经 粘膜 组织 经及 经手 经末 经末支 经本 结状 结缔组织 结肠 缝匠肌 缝际 耳上肌 耳前支 耳后 耳后动 耳后肌 耳大神经 耳廓 耳支 耳颞神经 耻骨支 耻骨结节 联合 肋上 肋下神经 肋间 肋间内肌 肋间神经 肋间肌 肋间隙 肌上 肌下部 肌中 肌及 肌处 肌支 肌皮神经 肌肉 肌腱 肌腹 肌部 肌间 肘关节 肛尾 肛门 肝脏 肝臟 股中 股中间肌 股二头肌 股二头肌腱 股內侧 股内 股内侧肌 股前 股动 股动脉 股后皮神经 股四头肌腱 股外 股外侧皮神经 股外侧肌 股直肌 股神经 股静脉 股骨内上髁 肢后动 肩丛 肩关节 肩峰 肩胛 肩胛上动脉 肩胛上神经 肩胛冈 肩胛提肌 肩胛背神经 肩胛舌骨肌 肩胛骨 肱三头肌 肱二头肌 肱二头肌腱 肱动 肱桡肌 肱深动脉 肱肌 肱骨 胃体 背侧 背侧支 背动 背及 背支 背脊 背阔肌 背面 胫前动脉 胫后动脉 胫神经 胫骨 胫骨前肌 胸内 胸前 胸剑 胸壁 胸大肌 胸小肌 胸廓 胸椎 胸神经 胸肩峰动脉 胸腹 胸腹壁静脉 胸锁乳突肌 胸长神经 胸骨 胸骨体 胸骨柄 胸骨甲状肌 胸骨端 胸骨舌骨肌 胸骨角 脊柱缘 脊神经 脊髓 脑神经 脛束 脛骨前 脾脏 腋动 腋动脉 腋动静脉 腋神经 腓动 腓动脉 腓后动 腓总神经 腓浅 腓浅神经 腓深神经 腓神经 腓肠 腓肠内侧皮神经 腓肠外侧皮神经 腓肠神经 腓肠肌 腓骨 腓骨短肌 腓骨长肌 腕伸 腕背支 腕长 腘窝 腘静脉 腧穴 腮腺 腰丛 腰动 腰动脉 腰椎 腰神经 腰背 腱上 腱中 腱膜 腹下 腹內 腹內外 腹内 腹内斜肌 腹壁 腹壁下动脉 腹壁浅动脉 腹壁浅静脉 腹外斜肌 腹外斜肌腱膜 腹横筋膜 腹横肌 腹白线 腹直肌 腹股沟韧带 腹背 腹膜 膈神经 膝上外侧动脉 膝下 膝关节 臀上动 臀上皮神经 臀上神经 臀下动 臀下皮神经 臀下神经 臀中皮神经 臀中肌 臀大肌 臀小肌 臂丛 臂内侧皮神经 舌下 舌下神经 舌动脉 舌咽神经 舌根 舌神经 舌肌 舌静脉 舌骨 舌骨舌肌 茎乳突 茎突舌骨肌 菱形肌 蚓状肌 血管 表层 视神经 贵要静脉 起始 起点 起点处 起端 起部 足底 足底内侧动脉 足底内侧神经 足底外侧动脉 足底外侧神经 足背 足背中间皮神经 足背内侧皮神经 足背动脉 足背外侧皮神经 足背静脉网 趾短伸肌 趾短屈肌 趾背动脉 趾背神经 趾足底固有神经 趾跖侧 趾长伸肌 趾长屈肌 跖背动脉 跖骨 跗内侧动脉 跟内侧支 跟腱 跟骨 跨骨间 车上 轮匝肌 软骨 边缘 近侧 返动 远端 远近 迷走神经 逢匠 部位 部及 针经 锁上 锁骨 锁骨上神经 锁骨上窝 锁骨上部 锁骨下肌 锁骨下静脉 长伸肌 长头 长层 长屈肌 长短 长肌 闭孔动脉 闭孔神经 间动 间隙 阔筋膜 阔筋膜张肌 阴部 阴部外动脉 阴部神经 附着 降支 降眉间肌 隐神经 静减 静脉 静脉丛 静脉网 静静 面动 面神经 面神经颈支 面神经颊支 韧带 頜支 頜骨 顳支 顶支 项韧带 颈上神经节 颈内 颈内静脉 颈前 颈动脉 颈升动脉 颈外 颈外动脉 颈总动脉 颈支 颈横动脉 颈深动脉 颈皮 颈神经 颈阔肌 颈静脉弓 颊神经 颊肌 颏神经 颏肌 颏舌骨肌 额动 额外 额支 额神经 额肌 颞动 颞支 颞浅动脉 颞肌 颧弓 颧支 颧眶动 颧肌中 颧骨 食指 骨前 骨头 骨部 骨间 骨间背侧肌 骨间膜 骶棘肌 骶神经 骶结节韧带 骶脊肌 髂前上棘 髂神经 髂肋肌 髂肌 髂胫束 髂腹下神经 髂腹股沟神经 髌韧带 鹰嘴 鼓索 鼻外支 鼻尖 鼻睫神经 鼻背 鼻腔 鼻骨 鼻骨间缝 

0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3338142468379557 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2568720838840279 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.23074043103884456 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1681373170762935 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5738814684814071 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.26972825454047644 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2466066298698795 0.0 0.0 0.20669705673651667 0.2568720838840279 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.31307238708588686 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.23074043103884456 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.13491838031106948 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 

0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2844400541035466 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3850267224414148 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3850267224414148 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2702105688586816 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.19166262844213985 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.19393228637543392 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2844400541035466 0.0 0.0 0.23840771041800615 0.0 0.0 0.0 0.0 0.3850267224414148 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3441283833391468 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.26613972512902373 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 

